,station_id,num_docks_disabled,is_installed,is_returning,is_renting,eightd_has_available_keys,last_reported,num_bikes_available,num_ebikes_available,num_bikes_disabled,station_status,num_docks_available,legacy_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
220,329,0,True,True,True,False,2020-07-31 22:52:25+00:00,9,0,0,active,6,329,,,2020-07-31 23:01:45,2020
221,330,0,True,True,True,False,2020-07-31 23:00:45+00:00,0,0,0,active,15,330,,,2020-07-31 23:01:45,2020
222,331,0,True,True,True,False,2020-07-31 22:58:46+00:00,0,0,2,active,13,331,,,2020-07-31 23:01:45,2020
223,332,0,True,True,True,False,2020-07-31 23:00:43+00:00,5,0,0,active,10,332,,,2020-07-31 23:01:45,2020
224,333,0,True,True,True,False,2020-07-31 22:03:47+00:00,18,0,0,active,7,333,,,2020-07-31 23:01:45,2020
225,334,0,True,True,True,False,2020-07-31 22:52:35+00:00,11,0,0,active,8,334,,,2020-07-31 23:01:45,2020
226,335,0,True,True,True,False,2020-07-31 23:01:38+00:00,14,0,0,active,5,335,,,2020-07-31 23:01:45,2020
227,336,0,True,True,True,False,2020-07-31 20:37:31+00:00,10,0,0,active,5,336,,,2020-07-31 23:01:45,2020
228,337,0,True,True,True,False,2020-07-31 19:55:26+00:00,10,0,1,active,4,337,,,2020-07-31 23:01:45,2020
229,338,0,True,True,True,False,2020-07-31 22:54:36+00:00,1,0,1,active,13,338,,,2020-07-31 23:01:45,2020
230,339,0,True,True,True,False,2020-07-31 21:58:05+00:00,9,0,1,active,5,339,,,2020-07-31 23:01:45,2020
231,340,0,True,True,True,False,2020-07-31 22:20:26+00:00,15,0,0,active,4,340,,,2020-07-31 23:01:45,2020
232,341,0,True,True,True,True,2020-07-31 16:13:56+00:00,7,0,0,active,8,341,,,2020-07-31 23:01:45,2020
233,342,0,True,True,True,False,2020-07-31 23:01:33+00:00,9,0,1,active,5,342,,,2020-07-31 23:01:45,2020
234,343,0,True,True,True,False,2020-07-31 08:32:11+00:00,4,0,1,active,10,343,,,2020-07-31 23:01:45,2020
235,344,0,True,True,True,False,2020-07-31 22:56:06+00:00,1,0,0,active,18,344,,,2020-07-31 23:01:45,2020
236,345,0,True,True,True,False,2020-07-31 22:26:57+00:00,3,0,1,active,15,345,,,2020-07-31 23:01:45,2020
237,346,0,True,True,True,False,2020-07-31 22:44:05+00:00,1,0,0,active,14,346,,,2020-07-31 23:01:45,2020
238,347,0,True,True,True,False,2020-07-31 22:10:40+00:00,3,0,0,active,12,347,,,2020-07-31 23:01:45,2020
239,348,0,True,True,True,False,2020-07-31 22:52:20+00:00,11,0,2,active,2,348,,,2020-07-31 23:01:45,2020
240,349,0,True,True,True,True,2020-07-31 21:50:36+00:00,11,0,0,active,6,349,,,2020-07-31 23:01:45,2020
241,350,0,True,True,True,False,2020-07-31 18:38:22+00:00,2,0,0,active,15,350,,,2020-07-31 23:01:45,2020
242,351,0,True,True,True,False,2020-07-31 22:57:15+00:00,4,0,1,active,10,351,,,2020-07-31 23:01:45,2020
243,352,0,True,True,True,False,2020-07-31 23:01:38+00:00,7,0,0,active,8,352,,,2020-07-31 23:01:45,2020
244,353,0,True,True,True,True,2020-07-31 17:28:08+00:00,11,0,0,active,4,353,,,2020-07-31 23:01:45,2020
245,354,0,True,True,True,False,2020-07-31 22:58:22+00:00,0,0,0,active,15,354,,,2020-07-31 23:01:45,2020
246,355,0,True,True,True,False,2020-07-31 22:49:32+00:00,5,0,0,active,12,355,,,2020-07-31 23:01:45,2020
247,356,0,True,True,True,False,2020-07-31 22:48:30+00:00,9,0,1,active,13,356,,,2020-07-31 23:01:45,2020
248,357,0,True,True,True,False,2020-07-31 22:16:06+00:00,12,0,1,active,2,357,,,2020-07-31 23:01:45,2020
249,358,0,True,True,True,False,2020-07-31 22:06:44+00:00,8,0,0,active,11,358,,,2020-07-31 23:01:45,2020
250,359,0,True,True,True,False,2020-07-31 22:32:12+00:00,0,0,0,active,15,359,,,2020-07-31 23:01:45,2020
251,360,0,True,True,True,False,2020-07-31 22:47:43+00:00,2,0,0,active,13,360,,,2020-07-31 23:01:45,2020
252,361,0,True,True,True,False,2020-07-31 23:01:24+00:00,7,0,0,active,12,361,,,2020-07-31 23:01:45,2020
253,362,0,True,True,True,False,2020-07-31 22:49:27+00:00,11,0,0,active,8,362,,,2020-07-31 23:01:45,2020
254,363,0,True,True,True,False,2020-07-31 22:50:51+00:00,6,0,0,active,13,363,,,2020-07-31 23:01:45,2020
255,364,0,True,True,True,False,2020-07-31 23:00:52+00:00,5,0,1,active,13,364,,,2020-07-31 23:01:45,2020
256,365,0,True,True,True,False,2020-07-31 22:26:16+00:00,0,0,0,active,19,365,,,2020-07-31 23:01:45,2020
257,366,0,True,True,True,False,2020-07-31 22:33:20+00:00,0,0,0,active,15,366,,,2020-07-31 23:01:45,2020
258,367,0,True,True,True,False,2020-07-31 19:42:30+00:00,19,0,0,active,0,367,,,2020-07-31 23:01:45,2020
259,368,0,True,True,True,False,2020-07-31 21:59:18+00:00,4,0,1,active,10,368,,,2020-07-31 23:01:45,2020
260,369,0,True,True,True,False,2020-07-31 22:55:35+00:00,14,0,0,active,1,369,,,2020-07-31 23:01:45,2020
261,370,0,True,True,True,False,2020-07-31 22:48:11+00:00,16,0,0,active,3,370,,,2020-07-31 23:01:45,2020
262,371,0,True,True,True,False,2020-07-31 22:17:07+00:00,9,0,1,active,9,371,,,2020-07-31 23:01:45,2020
263,372,0,True,True,True,False,2020-07-31 22:54:49+00:00,0,0,0,active,19,372,,,2020-07-31 23:01:45,2020
264,373,0,True,True,True,False,2020-07-31 22:58:00+00:00,7,0,0,active,8,373,,,2020-07-31 23:01:45,2020
265,374,0,True,True,True,False,2020-07-31 22:47:13+00:00,0,0,1,active,18,374,,,2020-07-31 23:01:45,2020
266,376,0,True,True,True,False,2020-07-31 22:04:59+00:00,3,0,0,active,12,376,,,2020-07-31 23:01:45,2020
267,377,0,True,True,True,False,2020-07-31 22:47:43+00:00,7,0,0,active,12,377,,,2020-07-31 23:01:45,2020
268,378,0,True,True,True,False,2020-07-31 22:57:48+00:00,2,0,1,active,16,378,,,2020-07-31 23:01:45,2020
269,379,0,True,True,True,False,2020-07-31 22:58:13+00:00,10,0,0,active,5,379,,,2020-07-31 23:01:45,2020
270,380,0,True,True,True,False,2020-07-31 23:01:36+00:00,1,0,0,active,17,380,,,2020-07-31 23:01:45,2020
271,381,0,True,True,True,False,2020-07-31 22:44:58+00:00,11,0,0,active,8,381,,,2020-07-31 23:01:45,2020
272,384,0,True,True,True,True,2020-07-31 22:51:22+00:00,6,0,0,active,13,384,,,2020-07-31 23:01:45,2020
273,385,1,True,True,True,False,2020-07-31 23:00:19+00:00,5,0,0,active,9,385,,,2020-07-31 23:01:45,2020
274,386,0,True,True,True,False,2020-07-31 22:58:55+00:00,6,0,0,active,13,386,,,2020-07-31 23:01:45,2020
275,387,0,True,True,True,False,2020-07-31 21:40:35+00:00,11,0,0,active,4,387,,,2020-07-31 23:01:45,2020
276,388,0,True,True,True,False,2020-07-31 08:46:35+00:00,4,0,0,active,7,388,,,2020-07-31 23:01:45,2020
277,389,0,True,True,True,False,2020-07-31 21:32:16+00:00,9,0,0,active,5,389,,,2020-07-31 23:01:45,2020
278,390,0,True,True,True,False,2020-07-31 21:45:15+00:00,13,0,0,active,2,390,,,2020-07-31 23:01:45,2020
279,391,0,True,True,True,False,2020-07-31 08:51:47+00:00,13,0,0,active,2,391,,,2020-07-31 23:01:45,2020
280,392,0,True,True,True,False,2020-07-31 22:52:07+00:00,5,0,0,active,10,392,,,2020-07-31 23:01:45,2020
281,393,0,True,True,True,False,2020-07-31 14:15:16+00:00,4,0,2,active,9,393,,,2020-07-31 23:01:45,2020
282,394,0,True,True,True,False,2020-07-31 08:57:02+00:00,0,0,0,active,14,394,,,2020-07-31 23:01:45,2020
283,395,0,True,True,True,False,2020-07-31 21:57:19+00:00,9,0,0,active,6,395,,,2020-07-31 23:01:45,2020
284,396,0,True,True,True,False,2020-07-31 17:42:57+00:00,10,0,0,active,5,396,,,2020-07-31 23:01:45,2020
285,397,0,True,True,True,False,2020-07-31 22:17:02+00:00,12,0,0,active,3,397,,,2020-07-31 23:01:45,2020
286,398,0,True,True,True,False,2020-07-31 22:48:38+00:00,8,0,0,active,11,398,,,2020-07-31 23:01:45,2020
287,399,0,True,True,True,False,2020-07-31 22:51:36+00:00,13,0,0,active,2,399,,,2020-07-31 23:01:45,2020
288,400,0,True,True,True,False,2020-07-31 22:05:54+00:00,11,0,0,active,16,400,,,2020-07-31 23:01:45,2020
289,401,0,True,True,True,False,2020-07-31 21:49:27+00:00,5,0,0,active,10,401,,,2020-07-31 23:01:45,2020
290,402,0,True,True,True,False,2020-07-31 22:19:19+00:00,9,0,0,active,6,402,,,2020-07-31 23:01:45,2020
291,403,0,True,True,True,False,2020-07-31 22:38:43+00:00,5,0,1,active,9,403,,,2020-07-31 23:01:45,2020
292,404,0,True,True,True,False,2020-07-31 22:55:41+00:00,3,0,0,active,13,404,,,2020-07-31 23:01:45,2020
293,405,0,True,True,True,False,2020-07-31 22:36:53+00:00,11,0,1,active,7,405,,,2020-07-31 23:01:45,2020
294,406,0,True,True,True,False,2020-07-31 16:52:51+00:00,4,0,2,active,9,406,,,2020-07-31 23:01:45,2020
295,407,0,True,True,True,False,2020-07-31 22:21:03+00:00,0,0,0,active,19,407,,,2020-07-31 23:01:45,2020
296,408,0,True,True,True,False,2020-07-31 22:52:43+00:00,10,0,0,active,5,408,,,2020-07-31 23:01:45,2020
297,409,0,True,True,True,False,2020-07-31 22:49:27+00:00,4,0,0,active,15,409,,,2020-07-31 23:01:45,2020
298,410,0,True,True,True,False,2020-07-31 22:30:52+00:00,17,0,0,active,2,410,,,2020-07-31 23:01:45,2020
299,411,0,True,True,True,False,2020-07-31 20:52:17+00:00,13,0,0,active,2,411,,,2020-07-31 23:01:45,2020
300,412,0,True,True,True,False,2020-07-31 22:52:50+00:00,9,0,1,active,9,412,,,2020-07-31 23:01:45,2020
301,413,0,True,True,True,False,2020-07-31 22:58:36+00:00,6,0,0,active,13,413,,,2020-07-31 23:01:45,2020
302,414,0,True,True,True,False,2020-07-31 22:46:12+00:00,3,0,0,active,20,414,,,2020-07-31 23:01:45,2020
303,415,0,True,True,True,False,2020-07-31 22:43:29+00:00,4,0,1,active,14,415,,,2020-07-31 23:01:45,2020
304,416,0,True,True,True,False,2020-07-31 22:52:48+00:00,1,0,0,active,14,416,,,2020-07-31 23:01:45,2020
305,417,0,True,True,True,False,2020-07-31 23:01:00+00:00,18,0,0,active,1,417,,,2020-07-31 23:01:45,2020
306,419,0,True,True,True,False,2020-07-31 19:35:13+00:00,12,0,0,active,3,419,,,2020-07-31 23:01:45,2020
307,420,0,False,False,False,False,1970-01-02 00:00:00+00:00,0,0,0,out_of_service,0,420,,,2020-07-31 23:01:45,1970
308,421,0,True,True,True,False,2020-07-31 13:31:55+00:00,9,0,1,active,9,421,,,2020-07-31 23:01:45,2020
309,422,0,True,True,True,False,2020-07-31 08:56:02+00:00,14,0,0,active,1,422,,,2020-07-31 23:01:45,2020
310,423,0,True,True,True,False,2020-07-31 21:10:54+00:00,10,0,0,active,9,423,,,2020-07-31 23:01:45,2020
311,424,0,True,True,True,False,2020-07-31 22:27:15+00:00,5,0,0,active,14,424,,,2020-07-31 23:01:45,2020
312,425,0,True,True,True,False,2020-07-31 21:35:26+00:00,5,0,0,active,11,425,,,2020-07-31 23:01:45,2020
313,426,0,True,True,True,False,2020-07-31 22:29:10+00:00,19,0,0,active,8,426,,,2020-07-31 23:01:45,2020
314,427,0,True,True,True,False,2020-07-31 21:03:26+00:00,9,0,0,active,10,427,,,2020-07-31 23:01:45,2020
315,428,0,True,True,True,False,2020-07-31 22:50:06+00:00,12,0,0,active,7,428,,,2020-07-31 23:01:45,2020
316,430,0,True,True,True,False,2020-07-31 21:23:25+00:00,17,0,0,active,2,430,,,2020-07-31 23:01:45,2020
317,431,0,True,True,True,False,2020-07-31 22:53:12+00:00,0,0,1,active,14,431,,,2020-07-31 23:01:45,2020
318,432,0,True,True,True,False,2020-07-31 20:25:53+00:00,9,0,0,active,10,432,,,2020-07-31 23:01:45,2020
319,433,0,True,True,True,False,2020-07-31 14:04:48+00:00,0,0,0,active,19,433,,,2020-07-31 23:01:45,2020
320,434,0,True,True,True,False,2020-07-31 21:25:50+00:00,6,0,1,active,12,434,,,2020-07-31 23:01:45,2020
321,435,0,True,True,True,False,2020-07-31 21:12:30+00:00,13,0,2,active,0,435,,,2020-07-31 23:01:45,2020
322,436,0,True,True,True,False,2020-07-31 22:50:41+00:00,5,0,0,active,10,436,,,2020-07-31 23:01:45,2020
323,437,0,True,True,True,False,2020-07-31 22:56:01+00:00,9,0,0,active,10,437,,,2020-07-31 23:01:45,2020
324,440,0,True,True,True,False,2020-07-31 22:47:26+00:00,0,0,0,active,17,440,,,2020-07-31 23:01:45,2020
325,441,0,True,True,True,False,2020-07-31 22:24:38+00:00,13,0,0,active,6,441,,,2020-07-31 23:01:45,2020
326,442,0,True,True,True,False,2020-07-31 21:49:46+00:00,3,0,0,active,12,442,,,2020-07-31 23:01:45,2020
327,443,0,True,True,True,False,2020-07-31 17:18:39+00:00,3,0,0,active,16,443,,,2020-07-31 23:01:45,2020
328,445,0,True,True,True,False,2020-07-31 22:41:13+00:00,8,0,0,active,11,445,,,2020-07-31 23:01:45,2020
329,446,0,True,True,True,False,2020-07-31 22:53:13+00:00,9,0,0,active,3,446,,,2020-07-31 23:01:45,2020
330,447,0,True,True,True,False,2020-07-31 22:49:05+00:00,0,0,0,active,19,447,,,2020-07-31 23:01:45,2020
331,448,0,True,True,True,False,2020-07-31 08:56:09+00:00,3,0,0,active,8,448,,,2020-07-31 23:01:45,2020
332,449,0,False,True,True,False,1970-01-02 00:00:00+00:00,0,0,0,out_of_service,0,449,,,2020-07-31 23:01:45,1970
333,450,0,True,True,True,False,2020-07-31 23:01:34+00:00,2,0,0,active,13,450,,,2020-07-31 23:01:45,2020
334,451,0,True,True,True,False,2020-07-31 22:58:46+00:00,5,0,0,active,10,451,,,2020-07-31 23:01:45,2020
335,452,0,True,True,True,False,2020-07-31 22:51:32+00:00,4,0,0,active,11,452,,,2020-07-31 23:01:45,2020
336,453,0,True,True,True,False,2020-07-31 22:54:51+00:00,1,0,0,active,14,453,,,2020-07-31 23:01:45,2020
337,454,0,True,True,True,False,2020-07-31 22:59:46+00:00,0,0,0,active,15,454,,,2020-07-31 23:01:45,2020
338,455,0,True,True,True,False,2020-07-31 21:41:19+00:00,6,0,0,active,6,455,,,2020-07-31 23:01:45,2020
