,num_bikes_available,num_docks_disabled,legacy_id,eightd_has_available_keys,num_docks_available,is_installed,num_bikes_disabled,last_reported,num_ebikes_available,is_renting,is_returning,station_id,station_status,timestamp_of_data_read_request,year_station_last_reported
233,3,0,342,False,12,True,0,2020-08-12 21:58:08+00:00,0,True,True,342,active,2020-08-12 21:58:45,2020
234,4,0,343,False,11,True,0,2020-08-12 16:19:17+00:00,0,True,True,343,active,2020-08-12 21:58:45,2020
235,7,0,344,False,12,True,0,2020-08-12 21:49:07+00:00,0,True,True,344,active,2020-08-12 21:58:45,2020
236,2,0,345,False,17,True,0,2020-08-12 21:26:47+00:00,0,True,True,345,active,2020-08-12 21:58:45,2020
237,5,0,346,False,10,True,0,2020-08-12 21:46:07+00:00,0,True,True,346,active,2020-08-12 21:58:45,2020
238,13,0,347,False,2,True,0,2020-08-12 18:59:12+00:00,0,True,True,347,active,2020-08-12 21:58:45,2020
239,3,0,348,False,11,True,1,2020-08-12 16:08:58+00:00,0,True,True,348,active,2020-08-12 21:58:45,2020
240,6,0,349,True,10,True,1,2020-08-12 18:36:47+00:00,0,True,True,349,active,2020-08-12 21:58:45,2020
241,13,0,350,False,4,True,0,2020-08-12 16:34:03+00:00,0,True,True,350,active,2020-08-12 21:58:45,2020
242,5,0,351,False,10,True,0,2020-08-12 20:56:54+00:00,0,True,True,351,active,2020-08-12 21:58:45,2020
243,5,0,352,False,10,True,0,2020-08-12 21:33:08+00:00,0,True,True,352,active,2020-08-12 21:58:45,2020
244,6,0,353,True,9,True,0,2020-08-12 15:33:31+00:00,0,True,True,353,active,2020-08-12 21:58:45,2020
245,2,0,354,False,12,True,1,2020-08-12 21:26:28+00:00,0,True,True,354,active,2020-08-12 21:58:45,2020
246,15,0,355,False,2,True,0,2020-08-12 19:15:58+00:00,0,True,True,355,active,2020-08-12 21:58:45,2020
247,1,0,356,False,22,True,0,2020-08-12 21:49:59+00:00,0,True,True,356,active,2020-08-12 21:58:45,2020
248,5,0,357,False,9,True,1,2020-08-12 21:47:03+00:00,0,True,True,357,active,2020-08-12 21:58:45,2020
249,16,0,358,False,3,True,0,2020-08-12 21:32:08+00:00,0,True,True,358,active,2020-08-12 21:58:45,2020
250,7,0,359,False,8,True,0,2020-08-12 21:57:01+00:00,0,True,True,359,active,2020-08-12 21:58:45,2020
251,0,0,360,False,15,True,0,2020-08-12 19:02:21+00:00,0,True,True,360,active,2020-08-12 21:58:45,2020
252,7,0,361,False,12,True,0,2020-08-12 21:03:55+00:00,0,True,True,361,active,2020-08-12 21:58:45,2020
253,14,0,362,False,5,True,0,2020-08-12 21:48:17+00:00,0,True,True,362,active,2020-08-12 21:58:45,2020
254,11,0,363,False,8,True,0,2020-08-12 21:58:06+00:00,0,True,True,363,active,2020-08-12 21:58:45,2020
255,9,0,364,False,10,True,0,2020-08-12 21:47:45+00:00,0,True,True,364,active,2020-08-12 21:58:45,2020
256,4,0,365,False,14,True,1,2020-08-12 21:55:40+00:00,0,True,True,365,active,2020-08-12 21:58:45,2020
257,10,0,366,False,5,True,0,2020-08-12 21:44:34+00:00,0,True,True,366,active,2020-08-12 21:58:45,2020
258,14,0,367,False,5,True,0,2020-08-12 20:24:09+00:00,0,True,True,367,active,2020-08-12 21:58:45,2020
259,10,0,368,False,4,True,1,2020-08-12 21:53:59+00:00,0,True,True,368,active,2020-08-12 21:58:45,2020
260,8,0,369,False,7,True,0,2020-08-12 21:57:09+00:00,0,True,True,369,active,2020-08-12 21:58:45,2020
261,12,0,370,False,7,True,0,2020-08-12 21:50:03+00:00,0,True,True,370,active,2020-08-12 21:58:45,2020
262,9,0,371,False,10,True,0,2020-08-12 21:30:41+00:00,0,True,True,371,active,2020-08-12 21:58:45,2020
263,13,0,372,False,5,True,1,2020-08-12 21:56:11+00:00,0,True,True,372,active,2020-08-12 21:58:45,2020
264,6,0,373,False,8,True,1,2020-08-12 21:54:50+00:00,0,True,True,373,active,2020-08-12 21:58:45,2020
265,1,0,374,False,18,True,0,2020-08-12 21:43:43+00:00,0,True,True,374,active,2020-08-12 21:58:45,2020
266,9,0,376,False,5,True,1,2020-08-12 21:38:14+00:00,0,True,True,376,active,2020-08-12 21:58:45,2020
267,8,0,377,False,11,True,0,2020-08-12 21:58:30+00:00,0,True,True,377,active,2020-08-12 21:58:45,2020
268,7,0,378,False,12,True,0,2020-08-12 21:54:03+00:00,0,True,True,378,active,2020-08-12 21:58:45,2020
269,5,0,379,False,10,True,0,2020-08-12 21:56:24+00:00,0,True,True,379,active,2020-08-12 21:58:45,2020
270,6,0,380,False,12,True,0,2020-08-12 21:56:15+00:00,0,True,True,380,active,2020-08-12 21:58:45,2020
271,10,0,381,False,9,True,0,2020-08-12 21:57:22+00:00,0,True,True,381,active,2020-08-12 21:58:45,2020
272,6,0,384,True,13,True,0,2020-08-12 21:53:55+00:00,0,True,True,384,active,2020-08-12 21:58:45,2020
273,1,1,385,False,12,True,1,2020-08-12 21:54:28+00:00,0,True,True,385,active,2020-08-12 21:58:45,2020
274,8,0,386,False,11,True,0,2020-08-12 21:56:34+00:00,0,True,True,386,active,2020-08-12 21:58:45,2020
275,13,0,387,False,1,True,1,2020-08-12 21:33:05+00:00,0,True,True,387,active,2020-08-12 21:58:45,2020
276,4,0,388,False,7,True,0,2020-08-12 08:57:42+00:00,0,True,True,388,active,2020-08-12 21:58:45,2020
277,11,0,389,False,3,True,0,2020-08-12 19:51:34+00:00,0,True,True,389,active,2020-08-12 21:58:45,2020
278,14,0,390,False,1,True,0,2020-08-12 19:23:05+00:00,0,True,True,390,active,2020-08-12 21:58:45,2020
279,13,0,391,False,2,True,0,2020-08-12 21:20:47+00:00,0,True,True,391,active,2020-08-12 21:58:45,2020
280,6,0,392,False,9,True,0,2020-08-12 19:41:13+00:00,0,True,True,392,active,2020-08-12 21:58:45,2020
281,6,0,393,False,8,True,1,2020-08-12 15:19:15+00:00,0,True,True,393,active,2020-08-12 21:58:45,2020
282,2,0,394,False,12,True,0,2020-08-12 08:58:35+00:00,0,True,True,394,active,2020-08-12 21:58:45,2020
283,10,0,395,False,5,True,0,2020-08-12 15:00:11+00:00,0,True,True,395,active,2020-08-12 21:58:45,2020
284,12,0,396,False,3,True,0,2020-08-12 08:58:34+00:00,0,True,True,396,active,2020-08-12 21:58:45,2020
285,7,0,397,False,8,True,0,2020-08-12 21:46:33+00:00,0,True,True,397,active,2020-08-12 21:58:45,2020
286,11,0,398,False,8,True,0,2020-08-12 21:01:10+00:00,0,True,True,398,active,2020-08-12 21:58:45,2020
287,9,0,399,False,6,True,0,2020-08-12 21:55:33+00:00,0,True,True,399,active,2020-08-12 21:58:45,2020
288,8,0,400,False,19,True,0,2020-08-12 21:47:48+00:00,0,True,True,400,active,2020-08-12 21:58:45,2020
289,3,0,401,False,12,True,0,2020-08-12 21:27:08+00:00,0,True,True,401,active,2020-08-12 21:58:45,2020
290,8,0,402,False,7,True,0,2020-08-12 21:53:13+00:00,0,True,True,402,active,2020-08-12 21:58:45,2020
291,1,0,403,False,13,True,1,2020-08-12 21:17:03+00:00,0,True,True,403,active,2020-08-12 21:58:45,2020
292,3,0,404,False,13,True,0,2020-08-12 21:49:19+00:00,0,True,True,404,active,2020-08-12 21:58:45,2020
293,4,0,405,False,15,True,0,2020-08-12 21:57:21+00:00,0,True,True,405,active,2020-08-12 21:58:45,2020
294,17,0,406,False,2,True,0,2020-08-12 20:49:24+00:00,0,True,True,406,active,2020-08-12 21:58:45,2020
295,3,0,407,False,15,True,1,2020-08-12 21:18:48+00:00,0,True,True,407,active,2020-08-12 21:58:45,2020
296,3,0,408,False,12,True,0,2020-08-12 21:35:31+00:00,0,True,True,408,active,2020-08-12 21:58:45,2020
297,16,0,409,False,3,True,0,2020-08-12 21:41:44+00:00,0,True,True,409,active,2020-08-12 21:58:45,2020
298,9,0,410,False,10,True,0,2020-08-12 21:44:09+00:00,0,True,True,410,active,2020-08-12 21:58:45,2020
299,5,0,411,False,10,True,0,2020-08-12 18:06:43+00:00,0,True,True,411,active,2020-08-12 21:58:45,2020
300,10,0,412,False,8,True,1,2020-08-12 21:51:59+00:00,0,True,True,412,active,2020-08-12 21:58:45,2020
301,8,0,413,False,11,True,0,2020-08-12 21:36:18+00:00,0,True,True,413,active,2020-08-12 21:58:45,2020
302,0,0,414,False,23,True,0,2020-08-12 20:29:07+00:00,0,True,True,414,active,2020-08-12 21:58:45,2020
303,7,0,415,False,10,True,2,2020-08-12 20:48:52+00:00,0,True,True,415,active,2020-08-12 21:58:45,2020
304,7,0,416,False,8,True,0,2020-08-12 21:50:41+00:00,0,True,True,416,active,2020-08-12 21:58:45,2020
305,12,0,417,False,7,True,0,2020-08-12 21:53:58+00:00,0,True,True,417,active,2020-08-12 21:58:45,2020
306,13,0,419,False,2,True,0,2020-08-12 19:59:20+00:00,0,True,True,419,active,2020-08-12 21:58:45,2020
307,0,0,420,False,0,False,0,1970-01-02 00:00:00+00:00,0,False,False,420,out_of_service,2020-08-12 21:58:45,1970
308,14,0,421,False,5,True,0,2020-08-12 15:32:38+00:00,0,True,True,421,active,2020-08-12 21:58:45,2020
309,1,0,422,False,14,True,0,2020-08-12 21:37:26+00:00,0,True,True,422,active,2020-08-12 21:58:45,2020
310,3,0,423,False,16,True,0,2020-08-12 16:21:54+00:00,0,True,True,423,active,2020-08-12 21:58:45,2020
311,4,0,424,False,15,True,0,2020-08-12 19:38:56+00:00,0,True,True,424,active,2020-08-12 21:58:45,2020
312,2,0,425,False,14,True,0,2020-08-12 20:58:51+00:00,0,True,True,425,active,2020-08-12 21:58:45,2020
313,10,0,426,False,17,True,0,2020-08-12 21:46:33+00:00,0,True,True,426,active,2020-08-12 21:58:45,2020
314,6,0,427,False,13,True,0,2020-08-12 17:36:02+00:00,0,True,True,427,active,2020-08-12 21:58:45,2020
315,15,0,428,False,4,True,0,2020-08-12 21:05:07+00:00,0,True,True,428,active,2020-08-12 21:58:45,2020
316,14,0,430,False,5,True,0,2020-08-12 20:42:27+00:00,0,True,True,430,active,2020-08-12 21:58:45,2020
317,3,0,431,False,12,True,0,2020-08-12 19:51:22+00:00,0,True,True,431,active,2020-08-12 21:58:45,2020
318,8,0,432,False,11,True,0,2020-08-12 21:56:35+00:00,0,True,True,432,active,2020-08-12 21:58:45,2020
319,1,0,433,False,18,True,0,2020-08-12 08:57:31+00:00,0,True,True,433,active,2020-08-12 21:58:45,2020
320,0,0,434,False,19,True,0,2020-08-12 21:19:52+00:00,0,True,True,434,active,2020-08-12 21:58:45,2020
321,6,0,435,False,9,True,0,2020-08-12 10:48:20+00:00,0,True,True,435,active,2020-08-12 21:58:45,2020
322,3,0,436,False,12,True,0,2020-08-12 21:38:20+00:00,0,True,True,436,active,2020-08-12 21:58:45,2020
323,6,0,437,False,12,True,1,2020-08-12 21:54:29+00:00,0,True,True,437,active,2020-08-12 21:58:45,2020
324,14,0,440,False,3,True,0,2020-08-12 21:58:16+00:00,0,True,True,440,active,2020-08-12 21:58:45,2020
325,16,0,441,False,3,True,0,2020-08-12 21:26:16+00:00,0,True,True,441,active,2020-08-12 21:58:45,2020
326,11,0,442,False,3,True,1,2020-08-12 21:18:49+00:00,0,True,True,442,active,2020-08-12 21:58:45,2020
327,6,0,443,False,13,True,0,2020-08-12 21:25:46+00:00,0,True,True,443,active,2020-08-12 21:58:45,2020
328,8,0,445,False,11,True,0,2020-08-12 20:12:34+00:00,0,True,True,445,active,2020-08-12 21:58:45,2020
329,12,0,446,False,0,True,0,2020-08-12 21:54:46+00:00,0,True,True,446,active,2020-08-12 21:58:45,2020
330,3,0,447,False,16,True,0,2020-08-12 20:46:19+00:00,0,True,True,447,active,2020-08-12 21:58:45,2020
331,3,0,448,False,8,True,0,2020-08-12 21:56:06+00:00,0,True,True,448,active,2020-08-12 21:58:45,2020
332,0,0,449,False,0,False,0,1970-01-02 00:00:00+00:00,0,True,True,449,out_of_service,2020-08-12 21:58:45,1970
333,9,0,450,False,6,True,0,2020-08-12 20:14:44+00:00,0,True,True,450,active,2020-08-12 21:58:45,2020
334,6,0,451,False,9,True,0,2020-08-12 21:54:46+00:00,0,True,True,451,active,2020-08-12 21:58:45,2020
335,7,0,452,False,8,True,0,2020-08-12 21:02:13+00:00,0,True,True,452,active,2020-08-12 21:58:45,2020
336,0,0,453,False,14,True,1,2020-08-12 20:22:10+00:00,0,True,True,453,active,2020-08-12 21:58:45,2020
337,6,0,454,False,8,True,1,2020-08-12 21:52:29+00:00,0,True,True,454,active,2020-08-12 21:58:45,2020
338,1,0,455,False,10,True,1,2020-08-12 15:54:30+00:00,0,True,True,455,active,2020-08-12 21:58:45,2020
339,7,0,456,False,11,True,1,2020-08-12 20:31:23+00:00,0,True,True,456,active,2020-08-12 21:58:45,2020
340,2,0,457,False,9,True,0,2020-08-12 19:18:10+00:00,0,True,True,457,active,2020-08-12 21:58:45,2020
341,5,0,458,False,5,True,1,2020-08-12 18:43:37+00:00,0,True,True,458,active,2020-08-12 21:58:45,2020
