,num_bikes_available,is_renting,eightd_has_available_keys,num_docks_available,station_status,legacy_id,is_returning,num_ebikes_available,is_installed,last_reported,num_bikes_disabled,station_id,num_docks_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
43,6,True,False,7,active,51,True,0,True,2020-07-29 07:22:21+00:00,2,51,0,,,2020-07-29 07:45:25,2020
44,19,True,True,4,active,52,True,0,True,2020-07-29 03:40:30+00:00,0,52,0,,,2020-07-29 07:45:25,2020
45,8,True,False,10,active,53,True,0,True,2020-07-29 06:57:04+00:00,1,53,0,,,2020-07-29 07:45:25,2020
46,6,True,False,9,active,54,True,0,True,2020-07-29 05:07:26+00:00,0,54,0,,,2020-07-29 07:45:25,2020
47,10,True,False,4,active,55,True,0,True,2020-07-29 05:31:07+00:00,1,55,0,,,2020-07-29 07:45:25,2020
48,18,True,True,0,active,56,True,0,True,2020-07-29 01:50:13+00:00,0,56,0,,,2020-07-29 07:45:25,2020
49,7,True,True,7,active,57,True,0,True,2020-07-29 04:41:41+00:00,0,57,0,,,2020-07-29 07:45:25,2020
50,9,True,True,9,active,58,True,0,True,2020-07-29 03:44:32+00:00,1,58,0,,,2020-07-29 07:45:25,2020
51,2,True,True,17,active,59,True,0,True,2020-07-29 02:43:07+00:00,0,59,0,,,2020-07-29 07:45:25,2020
52,4,True,False,15,active,60,True,0,True,2020-07-29 05:39:43+00:00,0,60,0,,,2020-07-29 07:45:25,2020
53,0,True,False,19,active,61,True,0,True,2020-07-29 05:02:19+00:00,0,61,0,,,2020-07-29 07:45:25,2020
54,14,True,False,1,active,63,True,0,True,2020-07-29 01:51:36+00:00,0,63,0,,,2020-07-29 07:45:25,2020
55,5,True,False,14,active,64,True,0,True,2020-07-29 04:07:15+00:00,0,64,0,,,2020-07-29 07:45:25,2020
56,8,True,False,14,active,65,True,0,True,2020-07-29 04:04:38+00:00,1,65,0,,,2020-07-29 07:45:25,2020
57,14,True,False,1,active,66,True,0,True,2020-07-29 07:34:58+00:00,0,66,0,,,2020-07-29 07:45:25,2020
58,1,True,True,23,active,67,True,0,True,2020-07-29 06:00:06+00:00,3,67,0,,,2020-07-29 07:45:25,2020
59,4,True,True,15,active,68,True,0,True,2020-07-29 05:14:25+00:00,0,68,0,,,2020-07-29 07:45:25,2020
60,7,True,True,10,active,69,True,0,True,2020-07-29 04:13:15+00:00,2,69,0,,,2020-07-29 07:45:25,2020
61,6,True,False,17,active,70,True,0,True,2020-07-29 04:04:24+00:00,0,70,0,,,2020-07-29 07:45:25,2020
62,16,True,False,7,active,71,True,0,True,2020-07-29 00:54:15+00:00,0,71,0,,,2020-07-29 07:45:25,2020
63,9,True,False,14,active,72,True,0,True,2020-07-29 03:40:17+00:00,0,72,0,,,2020-07-29 07:45:25,2020
64,4,True,False,9,active,73,True,0,True,2020-07-29 03:41:39+00:00,2,73,0,,,2020-07-29 07:45:25,2020
65,2,True,True,17,active,74,True,0,True,2020-07-29 07:43:32+00:00,0,74,0,,,2020-07-29 07:45:25,2020
66,4,True,False,11,active,75,True,0,True,2020-07-29 05:54:36+00:00,0,75,0,,,2020-07-29 07:45:25,2020
67,7,True,False,10,active,76,True,0,True,2020-07-29 04:04:53+00:00,0,76,0,,,2020-07-29 07:45:25,2020
68,8,True,False,6,active,77,True,0,True,2020-07-29 01:46:51+00:00,1,77,0,,,2020-07-29 07:45:25,2020
69,15,True,False,4,active,78,True,0,True,2020-07-29 07:25:40+00:00,0,78,0,,,2020-07-29 07:45:25,2020
70,10,True,False,9,active,79,True,0,True,2020-07-29 03:44:54+00:00,0,79,0,,,2020-07-29 07:45:25,2020
71,0,True,False,35,active,80,True,0,True,2020-07-29 06:36:43+00:00,0,80,0,,,2020-07-29 07:45:25,2020
72,3,True,False,16,active,81,True,0,True,2020-07-29 04:00:54+00:00,0,81,0,,,2020-07-29 07:45:25,2020
73,1,True,False,14,active,82,True,0,True,2020-07-29 00:11:05+00:00,0,82,0,,,2020-07-29 07:45:25,2020
74,3,True,False,11,active,84,True,0,True,2020-07-29 03:03:00+00:00,1,84,0,,,2020-07-29 07:45:25,2020
75,4,True,False,15,active,85,True,0,True,2020-07-29 05:10:15+00:00,0,85,0,,,2020-07-29 07:45:25,2020
76,14,True,False,5,active,86,True,0,True,2020-07-29 06:59:14+00:00,0,86,0,,,2020-07-29 07:45:25,2020
77,13,True,False,2,active,87,True,0,True,2020-07-29 03:56:50+00:00,0,87,0,,,2020-07-29 07:45:25,2020
78,13,True,False,6,active,89,True,0,True,2020-07-29 04:55:48+00:00,0,89,0,,,2020-07-29 07:45:25,2020
79,19,True,False,0,active,90,True,0,True,2020-07-29 03:26:00+00:00,0,90,0,,,2020-07-29 07:45:25,2020
80,4,True,False,12,active,91,True,0,True,2020-07-29 05:46:59+00:00,3,91,0,,,2020-07-29 07:45:25,2020
81,12,True,False,6,active,92,True,0,True,2020-07-29 00:51:31+00:00,1,92,0,,,2020-07-29 07:45:25,2020
82,6,True,False,8,active,93,True,0,True,2020-07-29 06:34:34+00:00,1,93,0,,,2020-07-29 07:45:25,2020
83,9,True,False,2,active,94,True,0,True,2020-07-29 04:49:08+00:00,0,94,0,,,2020-07-29 07:45:25,2020
84,8,True,False,4,active,95,True,0,True,2020-07-29 03:25:54+00:00,3,95,0,,,2020-07-29 07:45:25,2020
85,6,True,False,13,active,96,True,0,True,2020-07-29 02:26:49+00:00,0,96,0,,,2020-07-29 07:45:25,2020
86,5,True,False,14,active,97,True,0,True,2020-07-29 05:29:35+00:00,0,97,0,,,2020-07-29 07:45:25,2020
87,19,True,False,3,active,98,True,0,True,2020-07-29 03:06:05+00:00,0,98,0,,,2020-07-29 07:45:25,2020
88,12,True,False,3,active,99,True,0,True,2020-07-29 07:09:58+00:00,0,99,0,,,2020-07-29 07:45:25,2020
89,21,True,True,3,active,100,True,0,True,2020-07-29 06:26:08+00:00,1,100,0,,,2020-07-29 07:45:25,2020
90,1,True,False,14,active,101,True,0,True,2020-07-28 23:46:49+00:00,0,101,0,,,2020-07-29 07:45:25,2020
91,6,True,False,9,active,102,True,0,True,2020-07-29 03:49:53+00:00,0,102,0,,,2020-07-29 07:45:25,2020
92,5,True,False,10,active,103,True,0,True,2020-07-29 04:33:56+00:00,0,103,0,,,2020-07-29 07:45:25,2020
93,8,True,False,10,active,104,True,0,True,2020-07-29 04:14:41+00:00,1,104,0,,,2020-07-29 07:45:25,2020
94,13,True,False,3,active,105,True,0,True,2020-07-29 04:54:31+00:00,3,105,0,,,2020-07-29 07:45:25,2020
95,11,True,False,4,active,106,True,0,True,2020-07-29 02:34:53+00:00,0,106,0,,,2020-07-29 07:45:25,2020
96,0,True,False,18,active,107,True,0,True,2020-07-29 04:22:47+00:00,1,107,0,,,2020-07-29 07:45:25,2020
97,8,True,False,9,active,108,True,0,True,2020-07-29 04:08:18+00:00,0,108,0,,,2020-07-29 07:45:25,2020
98,22,True,False,11,active,109,True,0,True,2020-07-28 21:11:31+00:00,2,109,0,,,2020-07-29 07:45:25,2020
99,1,True,False,14,active,110,True,0,True,2020-07-29 07:37:11+00:00,0,110,0,,,2020-07-29 07:45:25,2020
100,3,True,False,12,active,111,True,0,True,2020-07-29 06:30:54+00:00,0,111,0,,,2020-07-29 07:45:25,2020
101,8,True,False,7,active,112,True,0,True,2020-07-29 00:58:28+00:00,0,112,0,,,2020-07-29 07:45:25,2020
102,9,True,False,6,active,113,True,0,True,2020-07-29 03:11:55+00:00,0,113,0,,,2020-07-29 07:45:25,2020
103,3,True,False,12,active,114,True,0,True,2020-07-29 02:35:12+00:00,0,114,0,,,2020-07-29 07:45:25,2020
104,15,True,False,4,active,115,True,0,True,2020-07-29 04:54:22+00:00,0,115,0,,,2020-07-29 07:45:25,2020
105,18,True,False,5,active,116,True,0,True,2020-07-29 01:53:25+00:00,0,116,0,,,2020-07-29 07:45:25,2020
106,17,True,False,2,active,117,True,0,True,2020-07-29 00:49:47+00:00,0,117,0,,,2020-07-29 07:45:25,2020
107,17,True,False,2,active,118,True,0,True,2020-07-29 04:50:21+00:00,0,118,0,,,2020-07-29 07:45:25,2020
108,14,True,False,1,active,119,True,0,True,2020-07-29 05:21:22+00:00,0,119,0,,,2020-07-29 07:45:25,2020
109,10,True,False,4,active,120,True,0,True,2020-07-29 03:23:45+00:00,1,120,0,,,2020-07-29 07:45:25,2020
110,17,True,False,0,active,121,True,0,True,2020-07-29 06:35:36+00:00,0,121,0,,,2020-07-29 07:45:25,2020
111,5,True,False,9,active,122,True,0,True,2020-07-29 01:54:43+00:00,1,122,0,,,2020-07-29 07:45:25,2020
112,4,True,False,10,active,124,True,0,True,2020-07-29 02:17:05+00:00,1,124,0,,,2020-07-29 07:45:25,2020
113,7,True,False,8,active,125,True,0,True,2020-07-29 06:02:20+00:00,0,125,0,,,2020-07-29 07:45:25,2020
114,0,True,False,15,active,126,True,0,True,2020-07-29 03:32:13+00:00,0,126,0,,,2020-07-29 07:45:25,2020
115,17,True,False,0,active,128,True,0,True,2020-07-29 05:43:56+00:00,2,128,0,,,2020-07-29 07:45:25,2020
116,8,True,False,11,active,129,True,0,True,2020-07-29 01:35:23+00:00,0,129,0,,,2020-07-29 07:45:25,2020
117,8,True,False,7,active,130,True,0,True,2020-07-29 01:54:40+00:00,0,130,0,,,2020-07-29 07:45:25,2020
118,17,True,False,0,active,131,True,0,True,2020-07-29 04:12:20+00:00,1,131,0,,,2020-07-29 07:45:25,2020
119,16,True,False,6,active,133,True,0,True,2020-07-29 03:38:23+00:00,1,133,0,,,2020-07-29 07:45:25,2020
120,7,True,False,10,active,135,True,0,True,2020-07-29 05:43:01+00:00,0,135,0,,,2020-07-29 07:45:25,2020
121,12,True,False,5,active,136,True,0,True,2020-07-29 03:56:07+00:00,2,136,0,,,2020-07-29 07:45:25,2020
122,5,True,False,10,active,137,True,0,True,2020-07-29 02:28:59+00:00,0,137,0,,,2020-07-29 07:45:25,2020
123,7,True,False,7,active,138,True,0,True,2020-07-28 23:26:35+00:00,1,138,0,,,2020-07-29 07:45:25,2020
124,15,True,False,3,active,139,True,0,True,2020-07-29 04:41:55+00:00,1,139,0,,,2020-07-29 07:45:25,2020
125,7,True,False,10,active,140,True,0,True,2020-07-29 07:44:42+00:00,0,140,0,,,2020-07-29 07:45:25,2020
126,2,True,False,13,active,141,True,0,True,2020-07-29 06:05:30+00:00,0,141,0,,,2020-07-29 07:45:25,2020
127,20,True,False,3,active,142,True,0,True,2020-07-29 01:06:52+00:00,0,142,0,,,2020-07-29 07:45:25,2020
128,4,True,False,18,active,143,True,0,True,2020-07-29 06:13:57+00:00,1,143,0,,,2020-07-29 07:45:25,2020
129,11,True,False,8,active,144,True,0,True,2020-07-29 03:01:09+00:00,0,144,0,,,2020-07-29 07:45:25,2020
130,12,True,False,7,active,145,True,0,True,2020-07-29 01:13:37+00:00,0,145,0,,,2020-07-29 07:45:25,2020
131,13,True,False,2,active,146,True,0,True,2020-07-29 06:19:22+00:00,4,146,0,,,2020-07-29 07:45:25,2020
132,11,True,True,6,active,149,True,0,True,2020-07-29 06:59:25+00:00,1,149,0,,,2020-07-29 07:45:25,2020
133,12,True,False,7,active,150,True,0,True,2020-07-29 01:25:18+00:00,0,150,0,,,2020-07-29 07:45:25,2020
134,4,True,False,15,active,151,True,0,True,2020-07-29 04:07:42+00:00,0,151,0,,,2020-07-29 07:45:25,2020
135,12,True,True,3,active,152,True,0,True,2020-07-29 01:04:08+00:00,0,152,0,,,2020-07-29 07:45:25,2020
136,9,True,False,6,active,156,True,0,True,2020-07-29 00:55:48+00:00,0,156,0,,,2020-07-29 07:45:25,2020
137,3,True,False,11,active,157,True,0,True,2020-07-29 05:34:35+00:00,1,157,0,,,2020-07-29 07:45:25,2020
138,12,True,False,2,active,159,True,0,True,2020-07-29 03:09:17+00:00,1,159,0,,,2020-07-29 07:45:25,2020
139,1,True,True,12,active,160,True,0,True,2020-07-29 03:27:46+00:00,1,160,0,,,2020-07-29 07:45:25,2020
140,21,True,True,0,active,161,True,0,True,2020-07-29 00:23:54+00:00,2,161,0,,,2020-07-29 07:45:25,2020
141,4,True,False,11,active,162,True,0,True,2020-07-29 07:40:05+00:00,0,162,0,,,2020-07-29 07:45:25,2020
142,6,True,True,13,active,163,True,0,True,2020-07-29 06:11:49+00:00,0,163,0,,,2020-07-29 07:45:25,2020
143,12,True,False,1,active,167,True,0,True,2020-07-29 04:09:58+00:00,2,167,0,,,2020-07-29 07:45:25,2020
144,11,True,False,8,active,169,True,0,True,2020-07-29 06:03:01+00:00,0,169,0,,,2020-07-29 07:45:25,2020
145,2,True,True,12,active,170,True,0,True,2020-07-28 21:32:52+00:00,0,170,0,,,2020-07-29 07:45:25,2020
146,8,True,True,14,active,171,True,0,True,2020-07-29 01:33:07+00:00,1,171,0,,,2020-07-29 07:45:25,2020
147,8,True,True,6,active,173,True,0,True,2020-07-29 04:02:39+00:00,0,173,0,,,2020-07-29 07:45:25,2020
148,9,True,False,6,active,174,True,0,True,2020-07-29 04:55:15+00:00,0,174,0,,,2020-07-29 07:45:25,2020
149,6,True,True,11,active,175,True,0,True,2020-07-29 07:08:25+00:00,0,175,0,,,2020-07-29 07:45:25,2020
150,15,True,False,0,active,176,True,0,True,2020-07-29 01:43:35+00:00,0,176,0,,,2020-07-29 07:45:25,2020
151,3,True,False,15,active,177,True,0,True,2020-07-29 04:24:02+00:00,1,177,0,,,2020-07-29 07:45:25,2020
152,6,True,False,12,active,178,True,0,True,2020-07-29 06:12:58+00:00,1,178,0,,,2020-07-29 07:45:25,2020
153,11,True,False,14,active,179,True,0,True,2020-07-29 05:55:12+00:00,0,179,0,,,2020-07-29 07:45:25,2020
154,6,True,False,13,active,180,True,0,True,2020-07-29 01:36:05+00:00,0,180,0,,,2020-07-29 07:45:25,2020
155,9,True,False,10,active,181,True,0,True,2020-07-29 03:18:07+00:00,0,181,0,,,2020-07-29 07:45:25,2020
156,7,True,True,12,active,182,True,0,True,2020-07-28 23:59:15+00:00,0,182,0,,,2020-07-29 07:45:25,2020
157,7,True,False,12,active,183,True,0,True,2020-07-29 01:36:55+00:00,0,183,0,,,2020-07-29 07:45:25,2020
158,9,False,False,10,active,184,False,0,True,2020-07-29 03:50:12+00:00,0,184,0,,,2020-07-29 07:45:25,2020
159,5,True,False,10,active,185,True,0,True,2020-07-29 05:51:43+00:00,0,185,0,,,2020-07-29 07:45:25,2020
160,11,True,True,4,active,186,True,0,True,2020-07-29 05:44:14+00:00,0,186,0,,,2020-07-29 07:45:25,2020
161,12,True,False,3,active,187,True,0,True,2020-07-29 06:04:02+00:00,0,187,0,,,2020-07-29 07:45:25,2020
162,11,True,False,4,active,188,True,0,True,2020-07-29 01:22:13+00:00,0,188,0,,,2020-07-29 07:45:25,2020
163,4,True,True,19,active,189,True,0,True,2020-07-29 06:01:00+00:00,0,189,0,,,2020-07-29 07:45:25,2020
164,32,True,True,4,active,190,True,0,True,2020-07-29 06:48:23+00:00,1,190,0,,,2020-07-29 07:45:25,2020
165,5,True,False,10,active,191,True,0,True,2020-07-29 02:53:04+00:00,0,191,0,,,2020-07-29 07:45:25,2020
166,3,True,False,16,active,192,True,0,True,2020-07-29 04:01:07+00:00,0,192,0,,,2020-07-29 07:45:25,2020
167,15,True,True,0,active,193,True,0,True,2020-07-28 21:39:38+00:00,0,193,0,,,2020-07-29 07:45:25,2020
168,14,True,False,5,active,194,True,0,True,2020-07-29 05:16:46+00:00,0,194,0,,,2020-07-29 07:45:25,2020
169,20,True,False,2,active,195,True,0,True,2020-07-29 04:14:44+00:00,1,195,0,,,2020-07-29 07:45:25,2020
170,0,True,True,10,active,196,True,0,True,2020-07-29 07:30:31+00:00,0,196,0,,,2020-07-29 07:45:25,2020
171,2,True,False,12,active,197,True,0,True,2020-07-29 02:56:53+00:00,1,197,0,,,2020-07-29 07:45:25,2020
172,4,True,False,11,active,199,True,0,True,2020-07-29 01:15:59+00:00,0,199,0,,,2020-07-29 07:45:25,2020
173,14,True,False,5,active,200,True,0,True,2020-07-29 04:32:47+00:00,0,200,0,,,2020-07-29 07:45:25,2020
174,1,True,False,14,active,201,True,0,True,2020-07-28 18:49:12+00:00,0,201,0,,,2020-07-29 07:45:25,2020
175,3,True,False,11,active,202,True,0,True,2020-07-29 05:16:29+00:00,1,202,0,,,2020-07-29 07:45:25,2020
176,3,True,False,12,active,203,True,0,True,2020-07-29 02:42:59+00:00,0,203,0,,,2020-07-29 07:45:25,2020
177,2,True,False,13,active,204,True,0,True,2020-07-29 04:34:54+00:00,0,204,0,,,2020-07-29 07:45:25,2020
178,4,True,False,10,active,205,True,0,True,2020-07-29 00:47:17+00:00,1,205,0,,,2020-07-29 07:45:25,2020
179,6,True,False,17,active,206,True,0,True,2020-07-29 05:08:20+00:00,0,206,0,,,2020-07-29 07:45:25,2020
180,15,True,True,0,active,208,True,0,True,2020-07-29 01:40:11+00:00,0,208,0,,,2020-07-29 07:45:25,2020
181,14,True,False,0,active,209,True,0,True,2020-07-29 00:27:30+00:00,1,209,0,,,2020-07-29 07:45:25,2020
182,1,True,False,14,active,210,True,0,True,2020-07-29 04:34:48+00:00,0,210,0,,,2020-07-29 07:45:25,2020
183,14,True,False,4,active,211,True,0,True,2020-07-29 01:55:49+00:00,1,211,0,,,2020-07-29 07:45:25,2020
184,12,True,False,21,active,212,True,0,True,2020-07-29 04:12:04+00:00,0,212,0,,,2020-07-29 07:45:25,2020
185,8,True,True,8,active,213,True,0,True,2020-07-28 22:22:34+00:00,0,213,0,,,2020-07-29 07:45:25,2020
186,12,True,False,3,active,214,True,0,True,2020-07-29 02:27:59+00:00,0,214,0,,,2020-07-29 07:45:25,2020
187,11,True,False,4,active,215,True,0,True,2020-07-29 05:08:56+00:00,0,215,0,,,2020-07-29 07:45:25,2020
188,15,True,False,3,active,216,True,0,True,2020-07-28 12:48:44+00:00,1,216,0,,,2020-07-29 07:45:25,2020
189,8,True,False,11,active,217,True,0,True,2020-07-29 04:36:57+00:00,0,217,0,,,2020-07-29 07:45:25,2020
190,2,True,False,13,active,218,True,0,True,2020-07-29 03:52:22+00:00,0,218,0,,,2020-07-29 07:45:25,2020
191,9,True,False,6,active,219,True,0,True,2020-07-29 00:46:07+00:00,0,219,0,,,2020-07-29 07:45:25,2020
192,5,True,False,14,active,221,True,0,True,2020-07-29 05:23:22+00:00,0,221,0,,,2020-07-29 07:45:25,2020
193,5,True,True,9,active,222,True,0,True,2020-07-29 03:27:21+00:00,0,222,0,,,2020-07-29 07:45:25,2020
194,8,True,False,9,active,224,True,0,True,2020-07-29 00:34:11+00:00,0,224,0,,,2020-07-29 07:45:25,2020
195,16,True,False,1,active,225,True,0,True,2020-07-29 05:02:13+00:00,2,225,0,,,2020-07-29 07:45:25,2020
196,9,True,False,6,active,226,True,0,True,2020-07-29 05:06:08+00:00,0,226,0,,,2020-07-29 07:45:25,2020
197,4,True,False,15,active,227,True,0,True,2020-07-29 06:52:14+00:00,0,227,0,,,2020-07-29 07:45:25,2020
198,1,True,False,18,active,228,True,0,True,2020-07-29 02:36:08+00:00,0,228,0,,,2020-07-29 07:45:25,2020
199,5,True,False,6,active,232,True,0,True,2020-07-29 01:24:59+00:00,0,232,0,,,2020-07-29 07:45:25,2020
200,12,True,False,3,active,233,True,0,True,2020-07-29 06:39:42+00:00,0,233,0,,,2020-07-29 07:45:25,2020
201,6,True,False,9,active,234,True,0,True,2020-07-29 01:56:49+00:00,0,234,0,,,2020-07-29 07:45:25,2020
202,15,True,False,0,active,235,True,0,True,2020-07-29 01:48:32+00:00,0,235,0,,,2020-07-29 07:45:25,2020
203,9,True,False,6,active,236,True,0,True,2020-07-29 02:12:50+00:00,0,236,0,,,2020-07-29 07:45:25,2020
204,9,True,False,6,active,239,True,0,True,2020-07-29 05:38:42+00:00,0,239,0,,,2020-07-29 07:45:25,2020
205,10,True,False,5,active,255,True,0,True,2020-07-29 00:45:45+00:00,0,255,0,,,2020-07-29 07:45:25,2020
206,8,True,False,7,active,258,True,0,True,2020-07-29 04:18:00+00:00,0,258,0,,,2020-07-29 07:45:25,2020
207,1,True,False,13,active,259,True,0,True,2020-07-28 22:00:07+00:00,1,259,0,,,2020-07-29 07:45:25,2020
208,13,False,False,2,active,260,False,0,True,2020-07-28 17:40:18+00:00,0,260,0,,,2020-07-29 07:45:25,2020
209,3,True,False,11,active,271,True,0,True,2020-07-29 04:25:30+00:00,1,271,0,,,2020-07-29 07:45:25,2020
210,13,True,False,6,active,272,True,0,True,2020-07-29 04:37:55+00:00,0,272,0,,,2020-07-29 07:45:25,2020
211,27,True,False,12,active,273,True,0,True,2020-07-29 04:30:26+00:00,1,273,0,,,2020-07-29 07:45:25,2020
212,8,True,False,11,active,279,True,0,True,2020-07-29 03:57:37+00:00,0,279,0,,,2020-07-29 07:45:25,2020
213,10,True,False,9,active,280,True,0,True,2020-07-29 05:12:09+00:00,0,280,0,,,2020-07-29 07:45:25,2020
214,11,True,False,4,active,282,True,0,True,2020-07-29 06:25:25+00:00,0,282,0,,,2020-07-29 07:45:25,2020
215,8,True,False,15,active,296,True,0,True,2020-07-29 05:51:03+00:00,0,296,0,,,2020-07-29 07:45:25,2020
216,0,True,False,18,active,318,True,0,True,2020-07-29 04:22:39+00:00,1,318,0,,,2020-07-29 07:45:25,2020
217,14,True,False,11,active,319,True,0,True,2020-07-29 01:38:12+00:00,0,319,0,,,2020-07-29 07:45:25,2020
218,15,True,False,0,active,327,True,0,True,2020-07-29 02:05:10+00:00,0,327,0,,,2020-07-29 07:45:25,2020
219,8,True,False,7,active,328,True,0,True,2020-07-29 03:14:05+00:00,0,328,0,,,2020-07-29 07:45:25,2020
220,13,True,False,2,active,329,True,0,True,2020-07-29 05:36:30+00:00,0,329,0,,,2020-07-29 07:45:25,2020
221,5,True,False,10,active,330,True,0,True,2020-07-29 02:34:17+00:00,0,330,0,,,2020-07-29 07:45:25,2020
222,11,True,False,4,active,331,True,0,True,2020-07-29 05:41:14+00:00,0,331,0,,,2020-07-29 07:45:25,2020
